timestamp,mast,rssi
7257,Tower7,-123.36
7257,Tower2,-129.45
7257,Tower3,-137.14
7257,Tower1,-130.96
7257,Tower4,-129.1
7257,Tower5,-131.26
7257,Tower6,-137.89
7257,Tower8,-131.74
7257,Tower9,-130.95
7257,Tower10,-132.06
7258,Tower7,-122.08
7258,Tower2,-124.35
7258,Tower3,-137.56
7258,Tower1,-130.68
7258,Tower4,-129.41
7258,Tower5,-130.91
7258,Tower6,-138.09
7258,Tower8,-131.65
7258,Tower9,-130.92
7258,Tower10,-132.1
7259,Tower7,-122.48
7259,Tower2,-123.22
7259,Tower3,-136.57
7259,Tower1,-131.28
7259,Tower4,-129.16
7259,Tower5,-130.22
7259,Tower6,-137.07
7259,Tower8,-132.79
7259,Tower9,-130.42
7259,Tower10,-132.49
7260,Tower7,-122.27
7260,Tower2,-123.43
7260,Tower3,-137.22
7260,Tower1,-131.74
7260,Tower4,-129.28
7260,Tower5,-131.14
7260,Tower6,-138.07
7260,Tower8,-132.02
7260,Tower9,-130.78
7260,Tower10,-132.0
7261,Tower7,-123.54
7261,Tower2,-123.22
7261,Tower3,-137.44
7261,Tower1,-132.05
7261,Tower4,-129.63
7261,Tower5,-131.01
7261,Tower6,-138.19
7261,Tower8,-132.59
7261,Tower9,-131.66
7261,Tower10,-131.15
7262,Tower7,-122.73
7262,Tower2,-123.37
7262,Tower3,-138.72
7262,Tower1,-131.82
7262,Tower4,-129.52
7262,Tower5,-130.65
7262,Tower6,-137.25
7262,Tower8,-133.03
7262,Tower9,-131.45
7262,Tower10,-133.06
7263,Tower7,-122.98
7263,Tower2,-124.24
7263,Tower3,-137.87
7263,Tower1,-132.22
7263,Tower4,-129.4
7263,Tower5,-130.74
7263,Tower6,-137.38
7263,Tower8,-132.11
7263,Tower9,-130.74
7263,Tower10,-132.33
7264,Tower7,-122.78
7264,Tower2,-123.12
7264,Tower3,-137.93
7264,Tower1,-131.08
7264,Tower4,-130.57
7264,Tower5,-131.22
7264,Tower6,-137.82
7264,Tower8,-132.66
7264,Tower9,-131.33
7264,Tower10,-132.76
7265,Tower7,-123.33
7265,Tower2,-118.02
7265,Tower3,-137.04
7265,Tower1,-131.57
7265,Tower4,-129.04
7265,Tower5,-129.96
7265,Tower6,-138.04
7265,Tower8,-132.61
7265,Tower9,-131.24
7265,Tower10,-132.76
7266,Tower7,-122.15
7266,Tower2,-124.12
7266,Tower3,-137.1
7266,Tower1,-131.46
7266,Tower4,-128.03
7266,Tower5,-130.92
7266,Tower6,-137.13
7266,Tower8,-130.44
7266,Tower9,-135.44
7266,Tower10,-133.04
7267,Tower7,-122.12
7267,Tower2,-123.04
7267,Tower3,-136.61
7267,Tower1,-130.8
7267,Tower4,-130.43
7267,Tower5,-129.87
7267,Tower6,-137.88
7267,Tower8,-132.06
7267,Tower9,-131.92
7267,Tower10,-131.64
7268,Tower7,-121.69
7268,Tower2,-123.8
7268,Tower3,-138.16
7268,Tower1,-131.23
7268,Tower4,-129.48
7268,Tower5,-126.1
7268,Tower6,-137.17
7268,Tower8,-131.9
7268,Tower9,-131.32
7268,Tower10,-132.77
7269,Tower7,-122.51
7269,Tower2,-124.07
7269,Tower3,-133.66
7269,Tower1,-129.74
7269,Tower4,-128.75
7269,Tower5,-130.03
7269,Tower6,-136.33
7269,Tower8,-131.91
7269,Tower9,-131.33
7269,Tower10,-131.15
7270,Tower7,-122.34
7270,Tower2,-124.1
7270,Tower3,-137.88
7270,Tower1,-130.97
7270,Tower4,-129.23
7270,Tower5,-130.8
7270,Tower6,-137.37
7270,Tower8,-137.61
7270,Tower9,-126.47
7270,Tower10,-132.31
7271,Tower7,-122.99
7271,Tower2,-123.23
7271,Tower3,-138.29
7271,Tower1,-130.69
7271,Tower4,-129.17
7271,Tower5,-131.42
7271,Tower6,-136.66
7271,Tower8,-133.07
7271,Tower9,-131.28
7271,Tower10,-132.35
7272,Tower7,-122.23
7272,Tower2,-124.3
7272,Tower3,-137.48
7272,Tower1,-130.71
7272,Tower4,-129.23
7272,Tower5,-131.68
7272,Tower6,-138.59
7272,Tower8,-131.83
7272,Tower9,-131.03
7272,Tower10,-133.38
7273,Tower7,-122.47
7273,Tower2,-123.32
7273,Tower3,-137.24
7273,Tower1,-131.4
7273,Tower4,-129.35
7273,Tower5,-129.91
7273,Tower6,-137.75
7273,Tower8,-132.87
7273,Tower9,-130.72
7273,Tower10,-131.8
7274,Tower7,-121.85
7274,Tower2,-122.52
7274,Tower3,-137.06
7274,Tower1,-131.45
7274,Tower4,-129.19
7274,Tower5,-130.6
7274,Tower6,-137.14
7274,Tower8,-131.55
7274,Tower9,-130.65
7274,Tower10,-126.3
7275,Tower7,-122.27
7275,Tower2,-122.57
7275,Tower3,-137.74
7275,Tower1,-131.33
7275,Tower4,-129.45
7275,Tower5,-131.55
7275,Tower6,-137.25
7275,Tower8,-131.75
7275,Tower9,-135.5
7275,Tower10,-131.29
7276,Tower7,-122.37
7276,Tower2,-124.0
7276,Tower3,-137.89
7276,Tower1,-132.1
7276,Tower4,-129.28
7276,Tower5,-130.75
7276,Tower6,-138.65
7276,Tower8,-132.19
7276,Tower9,-131.58
7276,Tower10,-132.82
7277,Tower7,-122.57
7277,Tower2,-123.52
7277,Tower3,-136.4
7277,Tower1,-136.28
7277,Tower4,-129.1
7277,Tower5,-131.56
7277,Tower6,-137.07
7277,Tower8,-131.44
7277,Tower9,-130.08
7277,Tower10,-131.87
7278,Tower7,-123.16
7278,Tower2,-123.87
7278,Tower3,-136.79
7278,Tower1,-131.51
7278,Tower4,-130.92
7278,Tower5,-130.15
7278,Tower6,-137.7
7278,Tower8,-131.91
7278,Tower9,-131.71
7278,Tower10,-132.17
7279,Tower7,-123.52
7279,Tower2,-123.65
7279,Tower3,-137.53
7279,Tower1,-130.29
7279,Tower4,-130.75
7279,Tower5,-130.98
7279,Tower6,-137.25
7279,Tower8,-132.21
7279,Tower9,-130.5
7279,Tower10,-132.68
7280,Tower7,-122.44
7280,Tower2,-123.48
7280,Tower3,-138.2
7280,Tower1,-130.77
7280,Tower4,-128.83
7280,Tower5,-131.68
7280,Tower6,-142.16
7280,Tower8,-131.87
7280,Tower9,-130.95
7280,Tower10,-132.88
7281,Tower7,-123.1
7281,Tower2,-123.38
7281,Tower3,-137.29
7281,Tower1,-130.93
7281,Tower4,-129.56
7281,Tower5,-131.77
7281,Tower6,-136.42
7281,Tower8,-132.05
7281,Tower9,-131.7
7281,Tower10,-133.0
7282,Tower7,-123.66
7282,Tower2,-123.21
7282,Tower3,-137.91
7282,Tower1,-131.51
7282,Tower4,-129.56
7282,Tower5,-131.0
7282,Tower6,-137.3
7282,Tower8,-131.51
7282,Tower9,-130.38
7282,Tower10,-131.95
7283,Tower7,-123.26
7283,Tower2,-124.12
7283,Tower3,-135.7
7283,Tower1,-137.0
7283,Tower4,-128.68
7283,Tower5,-130.02
7283,Tower6,-138.09
7283,Tower8,-131.25
7283,Tower9,-123.94
7283,Tower10,-132.92
7284,Tower7,-123.1
7284,Tower2,-123.43
7284,Tower3,-136.34
7284,Tower1,-131.67
7284,Tower4,-129.82
7284,Tower5,-131.08
7284,Tower6,-137.97
7284,Tower8,-131.7
7284,Tower9,-130.83
7284,Tower10,-131.8
7285,Tower7,-122.96
7285,Tower2,-123.56
7285,Tower3,-137.9
7285,Tower1,-130.85
7285,Tower4,-128.83
7285,Tower5,-132.02
7285,Tower6,-138.1
7285,Tower8,-132.45
7285,Tower9,-130.88
7285,Tower10,-132.46
7286,Tower7,-122.09
7286,Tower2,-122.7
7286,Tower3,-137.63
7286,Tower1,-130.96
7286,Tower4,-129.08
7286,Tower5,-130.57
7286,Tower6,-138.53
7286,Tower8,-133.27
7286,Tower9,-130.5
7286,Tower10,-131.85
7287,Tower7,-121.69
7287,Tower2,-124.19
7287,Tower3,-137.09
7287,Tower1,-131.07
7287,Tower4,-128.1
7287,Tower5,-129.93
7287,Tower6,-137.89
7287,Tower8,-131.75
7287,Tower9,-131.97
7287,Tower10,-132.81
7288,Tower7,-122.57
7288,Tower2,-123.44
7288,Tower3,-137.42
7288,Tower1,-130.08
7288,Tower4,-129.01
7288,Tower5,-130.36
7288,Tower6,-137.96
7288,Tower8,-131.03
7288,Tower9,-131.35
7288,Tower10,-132.29
7289,Tower7,-121.43
7289,Tower2,-129.83
7289,Tower3,-137.15
7289,Tower1,-130.75
7289,Tower4,-130.59
7289,Tower5,-132.26
7289,Tower6,-137.57
7289,Tower8,-132.14
7289,Tower9,-131.2
7289,Tower10,-131.97
7290,Tower7,-122.97
7290,Tower2,-123.05
7290,Tower3,-136.99
7290,Tower1,-130.93
7290,Tower4,-129.11
7290,Tower5,-131.1
7290,Tower6,-137.34
7290,Tower8,-132.51
7290,Tower9,-130.44
7290,Tower10,-132.51
7291,Tower7,-121.89
7291,Tower2,-123.47
7291,Tower3,-137.84
7291,Tower1,-130.83
7291,Tower4,-129.03
7291,Tower5,-132.04
7291,Tower6,-138.03
7291,Tower8,-132.68
7291,Tower9,-130.47
7291,Tower10,-137.35
7292,Tower7,-122.52
7292,Tower2,-122.25
7292,Tower3,-137.6
7292,Tower1,-132.58
7292,Tower4,-130.24
7292,Tower5,-129.99
7292,Tower6,-137.48
7292,Tower8,-131.99
7292,Tower9,-130.51
7292,Tower10,-133.08
7293,Tower7,-122.95
7293,Tower2,-124.14
7293,Tower3,-137.71
7293,Tower1,-131.76
7293,Tower4,-129.47
7293,Tower5,-129.72
7293,Tower6,-137.71
7293,Tower8,-131.83
7293,Tower9,-131.25
7293,Tower10,-132.4
7294,Tower7,-121.74
7294,Tower2,-122.78
7294,Tower3,-137.79
7294,Tower1,-131.98
7294,Tower4,-130.19
7294,Tower5,-129.84
7294,Tower6,-137.84
7294,Tower8,-131.98
7294,Tower9,-130.55
7294,Tower10,-132.72
7295,Tower7,-122.78
7295,Tower2,-124.56
7295,Tower3,-136.82
7295,Tower1,-130.87
7295,Tower4,-128.91
7295,Tower5,-130.96
7295,Tower6,-137.24
7295,Tower8,-132.58
7295,Tower9,-130.12
7295,Tower10,-131.54
7296,Tower7,-121.76
7296,Tower2,-123.81
7296,Tower3,-137.76
7296,Tower1,-131.02
7296,Tower4,-129.19
7296,Tower5,-130.74
7296,Tower6,-138.07
7296,Tower8,-132.65
7296,Tower9,-131.27
7296,Tower10,-132.3
7297,Tower7,-123.12
7297,Tower2,-123.31
7297,Tower3,-138.53
7297,Tower1,-130.92
7297,Tower4,-129.19
7297,Tower5,-135.15
7297,Tower6,-136.95
7297,Tower8,-131.13
7297,Tower9,-130.82
7297,Tower10,-131.89
7298,Tower7,-123.41
7298,Tower2,-124.32
7298,Tower3,-137.44
7298,Tower1,-130.36
7298,Tower4,-129.03
7298,Tower5,-131.66
7298,Tower6,-136.88
7298,Tower8,-132.4
7298,Tower9,-131.78
7298,Tower10,-127.95
7299,Tower7,-117.63
7299,Tower2,-119.85
7299,Tower3,-137.39
7299,Tower1,-132.94
7299,Tower4,-129.79
7299,Tower5,-129.96
7299,Tower6,-137.08
7299,Tower8,-132.49
7299,Tower9,-131.07
7299,Tower10,-131.94
7300,Tower7,-121.23
7300,Tower2,-124.12
7300,Tower3,-138.2
7300,Tower1,-131.59
7300,Tower4,-129.21
7300,Tower5,-130.49
7300,Tower6,-137.1
7300,Tower8,-130.87
7300,Tower9,-130.73
7300,Tower10,-132.6
7301,Tower7,-122.12
7301,Tower2,-125.21
7301,Tower3,-137.9
7301,Tower1,-130.66
7301,Tower4,-129.29
7301,Tower5,-130.37
7301,Tower6,-137.63
7301,Tower8,-132.01
7301,Tower9,-135.53
7301,Tower10,-131.75
7302,Tower7,-127.61
7302,Tower2,-123.03
7302,Tower3,-138.34
7302,Tower1,-130.92
7302,Tower4,-129.32
7302,Tower5,-130.04
7302,Tower6,-136.31
7302,Tower8,-132.39
7302,Tower9,-130.37
7302,Tower10,-132.03
7303,Tower7,-123.36
7303,Tower2,-128.69
7303,Tower3,-136.55
7303,Tower1,-132.88
7303,Tower4,-128.75
7303,Tower5,-131.68
7303,Tower6,-137.16
7303,Tower8,-132.34
7303,Tower9,-130.7
7303,Tower10,-132.28
7304,Tower7,-122.49
7304,Tower2,-123.28
7304,Tower3,-136.38
7304,Tower1,-130.91
7304,Tower4,-129.89
7304,Tower5,-130.24
7304,Tower6,-137.59
7304,Tower8,-132.41
7304,Tower9,-130.55
7304,Tower10,-131.89
7305,Tower7,-121.94
7305,Tower2,-124.17
7305,Tower3,-137.58
7305,Tower1,-131.42
7305,Tower4,-128.56
7305,Tower5,-130.11
7305,Tower6,-138.14
7305,Tower8,-132.6
7305,Tower9,-132.06
7305,Tower10,-132.35
7306,Tower7,-122.76
7306,Tower2,-122.98
7306,Tower3,-138.1
7306,Tower1,-131.16
7306,Tower4,-128.94
7306,Tower5,-130.88
7306,Tower6,-138.11
7306,Tower8,-132.66
7306,Tower9,-130.37
7306,Tower10,-132.56
7307,Tower7,-122.01
7307,Tower2,-123.59
7307,Tower3,-137.62
7307,Tower1,-132.04
7307,Tower4,-128.63
7307,Tower5,-131.24
7307,Tower6,-138.01
7307,Tower8,-130.35
7307,Tower9,-131.49
7307,Tower10,-131.48
7308,Tower7,-123.59
7308,Tower2,-122.49
7308,Tower3,-137.19
7308,Tower1,-131.88
7308,Tower4,-128.98
7308,Tower5,-130.0
7308,Tower6,-137.81
7308,Tower8,-131.75
7308,Tower9,-131.13
7308,Tower10,-132.1
7309,Tower7,-122.01
7309,Tower2,-123.1
7309,Tower3,-137.67
7309,Tower1,-132.05
7309,Tower4,-128.93
7309,Tower5,-130.81
7309,Tower6,-137.42
7309,Tower8,-133.1
7309,Tower9,-130.07
7309,Tower10,-132.15
7310,Tower7,-121.77
7310,Tower2,-123.18
7310,Tower3,-136.35
7310,Tower1,-131.08
7310,Tower4,-129.04
7310,Tower5,-130.43
7310,Tower6,-137.33
7310,Tower8,-132.39
7310,Tower9,-126.08
7310,Tower10,-132.24
7311,Tower7,-122.17
7311,Tower2,-123.09
7311,Tower3,-131.66
7311,Tower1,-130.55
7311,Tower4,-129.06
7311,Tower5,-131.28
7311,Tower6,-136.94
7311,Tower8,-130.68
7311,Tower9,-131.13
7311,Tower10,-132.6
7312,Tower7,-127.2
7312,Tower2,-123.44
7312,Tower3,-137.83
7312,Tower1,-130.93
7312,Tower4,-130.33
7312,Tower5,-130.83
7312,Tower6,-136.61
7312,Tower8,-131.75
7312,Tower9,-130.36
7312,Tower10,-131.2
7313,Tower7,-122.56
7313,Tower2,-123.59
7313,Tower3,-137.37
7313,Tower1,-130.21
7313,Tower4,-129.18
7313,Tower5,-130.55
7313,Tower6,-137.19
7313,Tower8,-131.43
7313,Tower9,-131.35
7313,Tower10,-132.41
7314,Tower7,-121.83
7314,Tower2,-124.09
7314,Tower3,-137.58
7314,Tower1,-131.97
7314,Tower4,-129.38
7314,Tower5,-130.85
7314,Tower6,-137.3
7314,Tower8,-130.92
7314,Tower9,-131.32
7314,Tower10,-131.27
7315,Tower7,-122.32
7315,Tower2,-118.8
7315,Tower3,-137.57
7315,Tower1,-130.9
7315,Tower4,-130.24
7315,Tower5,-130.67
7315,Tower6,-131.59
7315,Tower8,-131.73
7315,Tower9,-130.67
7315,Tower10,-131.58
7316,Tower7,-121.81
7316,Tower2,-122.83
7316,Tower3,-137.14
7316,Tower1,-131.24
7316,Tower4,-129.85
7316,Tower5,-131.6
7316,Tower6,-138.22
7316,Tower8,-132.69
7316,Tower9,-131.73
7316,Tower10,-132.98
7317,Tower7,-122.0
7317,Tower2,-123.28
7317,Tower3,-136.51
7317,Tower1,-131.31
7317,Tower4,-128.92
7317,Tower5,-131.04
7317,Tower6,-137.76
7317,Tower8,-132.27
7317,Tower9,-130.54
7317,Tower10,-132.11
7318,Tower7,-122.05
7318,Tower2,-123.65
7318,Tower3,-137.36
7318,Tower1,-131.11
7318,Tower4,-130.04
7318,Tower5,-130.56
7318,Tower6,-138.22
7318,Tower8,-131.36
7318,Tower9,-130.52
7318,Tower10,-131.96
7319,Tower7,-121.32
7319,Tower2,-123.62
7319,Tower3,-137.39
7319,Tower1,-130.89
7319,Tower4,-124.04
7319,Tower5,-130.06
7319,Tower6,-137.19
7319,Tower8,-131.5
7319,Tower9,-131.1
7319,Tower10,-131.91
7320,Tower7,-122.54
7320,Tower2,-124.15
7320,Tower3,-137.95
7320,Tower1,-131.8
7320,Tower4,-128.98
7320,Tower5,-130.97
7320,Tower6,-137.46
7320,Tower8,-131.79
7320,Tower9,-131.45
7320,Tower10,-132.44
7321,Tower7,-121.9
7321,Tower2,-128.16
7321,Tower3,-137.31
7321,Tower1,-131.51
7321,Tower4,-130.17
7321,Tower5,-130.66
7321,Tower6,-137.75
7321,Tower8,-132.1
7321,Tower9,-130.93
7321,Tower10,-131.42
7322,Tower7,-123.3
7322,Tower2,-122.85
7322,Tower3,-137.46
7322,Tower1,-130.78
7322,Tower4,-128.88
7322,Tower5,-130.85
7322,Tower6,-137.11
7322,Tower8,-132.48
7322,Tower9,-129.6
7322,Tower10,-132.16
7323,Tower7,-122.81
7323,Tower2,-124.6
7323,Tower3,-138.23
7323,Tower1,-131.18
7323,Tower4,-129.23
7323,Tower5,-130.87
7323,Tower6,-137.83
7323,Tower8,-132.5
7323,Tower9,-131.7
7323,Tower10,-131.5
7324,Tower7,-122.57
7324,Tower2,-124.59
7324,Tower3,-137.35
7324,Tower1,-130.85
7324,Tower4,-129.99
7324,Tower5,-130.72
7324,Tower6,-137.91
7324,Tower8,-132.29
7324,Tower9,-131.07
7324,Tower10,-131.98
7325,Tower7,-123.15
7325,Tower2,-129.41
7325,Tower3,-136.15
7325,Tower1,-131.96
7325,Tower4,-130.25
7325,Tower5,-130.63
7325,Tower6,-137.24
7325,Tower8,-131.47
7325,Tower9,-126.17
7325,Tower10,-132.01
7326,Tower7,-122.26
7326,Tower2,-124.4
7326,Tower3,-138.5
7326,Tower1,-132.11
7326,Tower4,-130.18
7326,Tower5,-130.32
7326,Tower6,-137.18
7326,Tower8,-132.73
7326,Tower9,-131.18
7326,Tower10,-130.85
7327,Tower7,-122.61
7327,Tower2,-123.42
7327,Tower3,-137.7
7327,Tower1,-132.36
7327,Tower4,-129.38
7327,Tower5,-131.13
7327,Tower6,-137.38
7327,Tower8,-132.55
7327,Tower9,-131.75
7327,Tower10,-131.12
7328,Tower7,-122.96
7328,Tower2,-123.95
7328,Tower3,-137.21
7328,Tower1,-131.48
7328,Tower4,-129.74
7328,Tower5,-126.87
7328,Tower6,-137.47
7328,Tower8,-132.79
7328,Tower9,-130.32
7328,Tower10,-132.8
7329,Tower7,-122.49
7329,Tower2,-123.06
7329,Tower3,-137.36
7329,Tower1,-132.19
7329,Tower4,-130.18
7329,Tower5,-130.57
7329,Tower6,-137.4
7329,Tower8,-132.24
7329,Tower9,-131.54
7329,Tower10,-131.63
7330,Tower7,-121.43
7330,Tower2,-125.17
7330,Tower3,-137.94
7330,Tower1,-131.4
7330,Tower4,-129.28
7330,Tower5,-129.55
7330,Tower6,-137.99
7330,Tower8,-132.05
7330,Tower9,-131.2
7330,Tower10,-131.94
7331,Tower7,-122.39
7331,Tower2,-123.74
7331,Tower3,-137.96
7331,Tower1,-132.13
7331,Tower4,-129.73
7331,Tower5,-131.03
7331,Tower6,-137.46
7331,Tower8,-132.63
7331,Tower9,-130.59
7331,Tower10,-133.41
7332,Tower7,-123.16
7332,Tower2,-122.82
7332,Tower3,-137.09
7332,Tower1,-131.06
7332,Tower4,-128.58
7332,Tower5,-131.14
7332,Tower6,-136.35
7332,Tower8,-132.48
7332,Tower9,-130.5
7332,Tower10,-131.44
7333,Tower7,-122.8
7333,Tower2,-124.88
7333,Tower3,-137.11
7333,Tower1,-132.27
7333,Tower4,-128.54
7333,Tower5,-132.32
7333,Tower6,-137.79
7333,Tower8,-131.59
7333,Tower9,-132.3
7333,Tower10,-132.52
7334,Tower7,-123.05
7334,Tower2,-123.14
7334,Tower3,-137.19
7334,Tower1,-131.43
7334,Tower4,-129.47
7334,Tower5,-130.47
7334,Tower6,-137.77
7334,Tower8,-131.67
7334,Tower9,-130.5
7334,Tower10,-132.52
7335,Tower7,-123.15
7335,Tower2,-124.35
7335,Tower3,-136.64
7335,Tower1,-131.94
7335,Tower4,-129.75
7335,Tower5,-131.26
7335,Tower6,-138.17
7335,Tower8,-131.89
7335,Tower9,-130.39
7335,Tower10,-131.74
7336,Tower7,-122.7
7336,Tower2,-128.82
7336,Tower3,-137.07
7336,Tower1,-132.2
7336,Tower4,-128.95
7336,Tower5,-131.32
7336,Tower6,-136.71
7336,Tower8,-132.13
7336,Tower9,-130.96
7336,Tower10,-132.8
7337,Tower7,-122.37
7337,Tower2,-123.79
7337,Tower3,-136.68
7337,Tower1,-130.64
7337,Tower4,-123.87
7337,Tower5,-131.17
7337,Tower6,-137.26
7337,Tower8,-132.25
7337,Tower9,-130.82
7337,Tower10,-132.68
7338,Tower7,-122.0
7338,Tower2,-124.41
7338,Tower3,-137.46
7338,Tower1,-132.21
7338,Tower4,-128.75
7338,Tower5,-130.28
7338,Tower6,-137.41
7338,Tower8,-133.23
7338,Tower9,-130.92
7338,Tower10,-132.11
7339,Tower7,-124.09
7339,Tower2,-123.14
7339,Tower3,-137.59
7339,Tower1,-132.22
7339,Tower4,-129.28
7339,Tower5,-129.83
7339,Tower6,-137.93
7339,Tower8,-131.75
7339,Tower9,-130.49
7339,Tower10,-132.55
7340,Tower7,-122.42
7340,Tower2,-123.25
7340,Tower3,-135.92
7340,Tower1,-132.03
7340,Tower4,-129.0
7340,Tower5,-131.95
7340,Tower6,-136.92
7340,Tower8,-131.91
7340,Tower9,-126.07
7340,Tower10,-131.66
7341,Tower7,-121.81
7341,Tower2,-124.31
7341,Tower3,-137.51
7341,Tower1,-131.07
7341,Tower4,-129.59
7341,Tower5,-130.38
7341,Tower6,-137.71
7341,Tower8,-132.5
7341,Tower9,-131.61
7341,Tower10,-132.45
7342,Tower7,-122.48
7342,Tower2,-122.98
7342,Tower3,-136.93
7342,Tower1,-131.67
7342,Tower4,-129.38
7342,Tower5,-131.53
7342,Tower6,-138.04
7342,Tower8,-132.69
7342,Tower9,-130.86
7342,Tower10,-132.57
7343,Tower7,-122.99
7343,Tower2,-123.26
7343,Tower3,-137.52
7343,Tower1,-131.26
7343,Tower4,-129.13
7343,Tower5,-131.7
7343,Tower6,-136.81
7343,Tower8,-132.57
7343,Tower9,-131.58
7343,Tower10,-138.13
7344,Tower7,-122.68
7344,Tower2,-124.12
7344,Tower3,-138.44
7344,Tower1,-131.86
7344,Tower4,-129.95
7344,Tower5,-129.71
7344,Tower6,-137.46
7344,Tower8,-132.21
7344,Tower9,-130.89
7344,Tower10,-131.48
7345,Tower7,-122.01
7345,Tower2,-123.0
7345,Tower3,-137.19
7345,Tower1,-131.99
7345,Tower4,-130.39
7345,Tower5,-130.29
7345,Tower6,-137.54
7345,Tower8,-132.21
7345,Tower9,-131.96
7345,Tower10,-132.81
7346,Tower7,-122.22
7346,Tower2,-123.08
7346,Tower3,-136.56
7346,Tower1,-133.24
7346,Tower4,-129.63
7346,Tower5,-131.2
7346,Tower6,-136.92
7346,Tower8,-132.13
7346,Tower9,-130.92
7346,Tower10,-132.11
7347,Tower7,-123.43
7347,Tower2,-124.51
7347,Tower3,-137.72
7347,Tower1,-131.44
7347,Tower4,-129.97
7347,Tower5,-130.71
7347,Tower6,-138.55
7347,Tower8,-131.76
7347,Tower9,-130.9
7347,Tower10,-132.47
7348,Tower7,-122.87
7348,Tower2,-123.34
7348,Tower3,-138.15
7348,Tower1,-131.85
7348,Tower4,-129.18
7348,Tower5,-131.61
7348,Tower6,-137.57
7348,Tower8,-137.6
7348,Tower9,-131.1
7348,Tower10,-133.17
7349,Tower7,-122.71
7349,Tower2,-124.23
7349,Tower3,-137.0
7349,Tower1,-125.32
7349,Tower4,-129.02
7349,Tower5,-130.15
7349,Tower6,-136.96
7349,Tower8,-131.92
7349,Tower9,-131.42
7349,Tower10,-131.68
7350,Tower7,-122.56
7350,Tower2,-118.51
7350,Tower3,-137.2
7350,Tower1,-131.13
7350,Tower4,-129.79
7350,Tower5,-130.8
7350,Tower6,-137.57
7350,Tower8,-132.13
7350,Tower9,-131.52
7350,Tower10,-132.83
7351,Tower7,-122.63
7351,Tower2,-124.41
7351,Tower3,-137.24
7351,Tower1,-127.44
7351,Tower4,-129.91
7351,Tower5,-131.13
7351,Tower6,-137.26
7351,Tower8,-133.01
7351,Tower9,-130.59
7351,Tower10,-131.64
7352,Tower7,-122.7
7352,Tower2,-123.53
7352,Tower3,-137.87
7352,Tower1,-131.69
7352,Tower4,-128.57
7352,Tower5,-131.32
7352,Tower6,-137.07
7352,Tower8,-132.25
7352,Tower9,-130.96
7352,Tower10,-131.97
7353,Tower7,-121.63
7353,Tower2,-123.68
7353,Tower3,-137.28
7353,Tower1,-132.13
7353,Tower4,-130.04
7353,Tower5,-130.94
7353,Tower6,-143.3
7353,Tower8,-130.79
7353,Tower9,-130.65
7353,Tower10,-131.96
7354,Tower7,-122.44
7354,Tower2,-123.08
7354,Tower3,-137.06
7354,Tower1,-131.38
7354,Tower4,-129.8
7354,Tower5,-130.56
7354,Tower6,-138.43
7354,Tower8,-132.0
7354,Tower9,-130.75
7354,Tower10,-132.37
7355,Tower7,-122.46
7355,Tower2,-123.81
7355,Tower3,-137.12
7355,Tower1,-135.43
7355,Tower4,-128.15
7355,Tower5,-130.71
7355,Tower6,-136.86
7355,Tower8,-132.14
7355,Tower9,-130.49
7355,Tower10,-131.15
7356,Tower7,-123.83
7356,Tower2,-123.48
7356,Tower3,-136.97
7356,Tower1,-131.61
7356,Tower4,-129.97
7356,Tower5,-130.61
7356,Tower6,-136.5
7356,Tower8,-131.79
7356,Tower9,-129.61
7356,Tower10,-132.18
7357,Tower7,-122.69
7357,Tower2,-124.08
7357,Tower3,-138.07
7357,Tower1,-131.0
7357,Tower4,-123.49
7357,Tower5,-131.07
7357,Tower6,-137.74
7357,Tower8,-131.65
7357,Tower9,-130.64
7357,Tower10,-131.54
7358,Tower7,-121.89
7358,Tower2,-123.53
7358,Tower3,-136.85
7358,Tower1,-131.99
7358,Tower4,-128.81
7358,Tower5,-131.18
7358,Tower6,-137.18
7358,Tower8,-130.8
7358,Tower9,-131.05
7358,Tower10,-126.51
7359,Tower7,-122.91
7359,Tower2,-122.66
7359,Tower3,-137.42
7359,Tower1,-132.49
7359,Tower4,-129.36
7359,Tower5,-130.81
7359,Tower6,-138.19
7359,Tower8,-132.56
7359,Tower9,-132.46
7359,Tower10,-131.8
7360,Tower7,-123.07
7360,Tower2,-124.02
7360,Tower3,-136.91
7360,Tower1,-131.67
7360,Tower4,-130.28
7360,Tower5,-129.49
7360,Tower6,-137.01
7360,Tower8,-133.44
7360,Tower9,-130.52
7360,Tower10,-128.03
7361,Tower7,-122.77
7361,Tower2,-124.52
7361,Tower3,-137.47
7361,Tower1,-132.34
7361,Tower4,-128.0
7361,Tower5,-129.76
7361,Tower6,-137.2
7361,Tower8,-130.95
7361,Tower9,-130.26
7361,Tower10,-131.91
7362,Tower7,-122.68
7362,Tower2,-124.01
7362,Tower3,-136.81
7362,Tower1,-132.14
7362,Tower4,-129.26
7362,Tower5,-131.69
7362,Tower6,-136.78
7362,Tower8,-133.11
7362,Tower9,-129.85
7362,Tower10,-131.55
7363,Tower7,-121.88
7363,Tower2,-123.56
7363,Tower3,-137.35
7363,Tower1,-130.4
7363,Tower4,-129.54
7363,Tower5,-130.81
7363,Tower6,-137.55
7363,Tower8,-132.4
7363,Tower9,-130.47
7363,Tower10,-133.51
7364,Tower7,-121.34
7364,Tower2,-124.25
7364,Tower3,-137.01
7364,Tower1,-131.82
7364,Tower4,-129.72
7364,Tower5,-131.68
